address,end_inclusive,size,raw_hex,opcode,mnemonic,target,target_kind,is_seed,seed_sources
32284,32285,2,29 83,41,NOTE,,,False,
32286,32287,2,29 0A,41,NOTE,,,False,
32288,32289,2,00 00,0,CHAIN,,,False,
32290,32292,3,9D 88 72,157,SET_VOICE,,,True,record_22
32293,32294,2,80 A0,128,SET_TEMPO,,,False,
32295,32296,2,82 0A,130,SET_VOLUME,,,False,
32297,32298,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32299,32300,2,25 83,37,NOTE,,,False,
32301,32302,2,25 4A,37,NOTE,,,False,
32303,32304,2,00 00,0,CHAIN,,,False,
32305,32307,3,9D 88 72,157,SET_VOICE,,,True,record_23;record_24;record_25;record_26
32308,32309,2,80 A0,128,SET_TEMPO,,,False,
32310,32311,2,82 0A,130,SET_VOLUME,,,False,
32312,32313,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32314,32315,2,00 03,0,REST,,,False,
32316,32317,2,00 4A,0,REST,,,False,
32318,32319,2,00 00,0,CHAIN,,,False,
32320,32322,3,9D EC 6E,157,SET_VOICE,,,True,record_27
32323,32324,2,80 C0,128,SET_TEMPO,,,False,
32325,32326,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32327,32328,2,42 0A,66,NOTE,,,False,
32329,32330,2,00 0A,0,REST,,,False,
32331,32332,2,44 0A,68,NOTE,,,False,
32333,32334,2,00 0A,0,REST,,,False,
32335,32336,2,41 0A,65,NOTE,,,False,
32337,32338,2,00 0A,0,REST,,,False,
32339,32340,2,41 0A,65,NOTE,,,False,
32341,32342,2,00 0A,0,REST,,,False,
32343,32344,2,47 0A,71,NOTE,,,False,
32345,32346,2,00 0A,0,REST,,,False,
32347,32348,2,3D 49,61,NOTE,,,False,
32349,32350,2,00 09,0,REST,,,False,
32351,32352,2,00 00,0,CHAIN,,,False,
32353,32355,3,9D EC 6E,157,SET_VOICE,,,True,record_28
32356,32357,2,80 C0,128,SET_TEMPO,,,False,
32358,32359,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32360,32361,2,43 0A,67,NOTE,,,False,
32362,32363,2,00 0A,0,REST,,,False,
32364,32365,2,43 0A,67,NOTE,,,False,
32366,32367,2,00 0A,0,REST,,,False,
32368,32369,2,40 0A,64,NOTE,,,False,
32370,32371,2,00 0A,0,REST,,,False,
32372,32373,2,43 0A,67,NOTE,,,False,
32374,32375,2,00 0A,0,REST,,,False,
32376,32377,2,43 09,67,NOTE,,,False,
32378,32379,2,00 49,0,REST,,,False,
32380,32381,2,43 0A,67,NOTE,,,False,
32382,32383,2,00 0A,0,REST,,,False,
32384,32385,2,00 00,0,CHAIN,,,False,
32386,32388,3,9D A4 6B,157,SET_VOICE,,,True,record_31
32389,32390,2,82 0A,130,SET_VOLUME,,,False,
32391,32392,2,80 80,128,SET_TEMPO,,,False,
32393,32394,2,84 FD,132,SET_TRANSPOSE,,,False,
32395,32396,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32397,32398,2,2C 09,44,NOTE,,,False,
32399,32400,2,2F 09,47,NOTE,,,False,
32401,32402,2,2C 09,44,NOTE,,,False,
32403,32404,2,27 09,39,NOTE,,,False,
32405,32406,2,26 09,38,NOTE,,,False,
32407,32408,2,23 09,35,NOTE,,,False,
32409,32410,2,20 03,32,NOTE,,,False,
32411,32412,2,00 00,0,CHAIN,,,False,
32413,32415,3,9D A4 6B,157,SET_VOICE,,,True,record_32
32416,32417,2,82 0A,130,SET_VOLUME,,,False,
32418,32419,2,80 80,128,SET_TEMPO,,,False,
32420,32421,2,84 FD,132,SET_TRANSPOSE,,,False,
32422,32423,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32424,32425,2,00 0A,0,REST,,,False,
32426,32427,2,2D 09,45,NOTE,,,False,
32428,32429,2,2D 09,45,NOTE,,,False,
32430,32431,2,2A 09,42,NOTE,,,False,
32432,32433,2,27 09,39,NOTE,,,False,
32434,32435,2,24 09,36,NOTE,,,False,
32436,32437,2,21 09,33,NOTE,,,False,
32438,32439,2,00 44,0,REST,,,False,
32440,32441,2,00 0A,0,REST,,,False,
32442,32443,2,00 00,0,CHAIN,,,False,
32444,32446,3,9D A4 6B,157,SET_VOICE,,,True,record_33
32447,32448,2,82 0A,130,SET_VOLUME,,,False,
32449,32450,2,80 80,128,SET_TEMPO,,,False,
32451,32452,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32453,32454,2,2C 09,44,NOTE,,,False,
32455,32456,2,2F 09,47,NOTE,,,False,
32457,32458,2,2C 09,44,NOTE,,,False,
32459,32460,2,27 09,39,NOTE,,,False,
32461,32462,2,26 09,38,NOTE,,,False,
32463,32464,2,23 09,35,NOTE,,,False,
32465,32466,2,20 03,32,NOTE,,,False,
32467,32468,2,00 00,0,CHAIN,,,False,
32469,32471,3,9D A4 6B,157,SET_VOICE,,,True,record_34
32472,32473,2,80 80,128,SET_TEMPO,,,False,
32474,32475,2,82 09,130,SET_VOLUME,,,False,
32476,32477,2,00 0A,0,REST,,,False,
32478,32479,2,2D 09,45,NOTE,,,False,
32480,32481,2,2D 09,45,NOTE,,,False,
32482,32483,2,2A 09,42,NOTE,,,False,
32484,32485,2,27 09,39,NOTE,,,False,
32486,32487,2,24 09,36,NOTE,,,False,
32488,32489,2,21 09,33,NOTE,,,False,
32490,32491,2,00 44,0,REST,,,False,
32492,32493,2,00 0A,0,REST,,,False,
32494,32495,2,00 00,0,CHAIN,,,False,
32496,32498,3,9D A4 6B,157,SET_VOICE,,,True,record_35
32499,32500,2,82 0A,130,SET_VOLUME,,,False,
32501,32502,2,80 80,128,SET_TEMPO,,,False,
32503,32504,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32505,32506,2,84 03,132,SET_TRANSPOSE,,,False,
32507,32508,2,2C 09,44,NOTE,,,False,
32509,32510,2,2F 09,47,NOTE,,,False,
32511,32512,2,2C 09,44,NOTE,,,False,
32513,32514,2,27 09,39,NOTE,,,False,
32515,32516,2,26 09,38,NOTE,,,False,
32517,32518,2,23 09,35,NOTE,,,False,
32519,32520,2,20 03,32,NOTE,,,False,
32521,32522,2,00 00,0,CHAIN,,,False,
32523,32525,3,9D A4 6B,157,SET_VOICE,,,True,record_36
32526,32527,2,80 80,128,SET_TEMPO,,,False,
32528,32529,2,82 09,130,SET_VOLUME,,,False,
32530,32531,2,84 03,132,SET_TRANSPOSE,,,False,
32532,32533,2,00 0A,0,REST,,,False,
32534,32535,2,2D 09,45,NOTE,,,False,
32536,32537,2,2D 09,45,NOTE,,,False,
32538,32539,2,2A 09,42,NOTE,,,False,
32540,32541,2,27 09,39,NOTE,,,False,
32542,32543,2,24 09,36,NOTE,,,False,
32544,32545,2,21 09,33,NOTE,,,False,
32546,32547,2,00 44,0,REST,,,False,
32548,32549,2,00 0A,0,REST,,,False,
32550,32551,2,00 00,0,CHAIN,,,False,
32552,32554,3,9D A4 6B,157,SET_VOICE,,,True,record_37
32555,32556,2,82 0A,130,SET_VOLUME,,,False,
32557,32558,2,80 80,128,SET_TEMPO,,,False,
32559,32560,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32561,32562,2,84 06,132,SET_TRANSPOSE,,,False,
32563,32564,2,2C 09,44,NOTE,,,False,
32565,32566,2,2F 09,47,NOTE,,,False,
32567,32568,2,2C 09,44,NOTE,,,False,
32569,32570,2,27 09,39,NOTE,,,False,
32571,32572,2,26 09,38,NOTE,,,False,
32573,32574,2,23 09,35,NOTE,,,False,
32575,32576,2,20 03,32,NOTE,,,False,
32577,32578,2,00 00,0,CHAIN,,,False,
32579,32581,3,9D A4 6B,157,SET_VOICE,,,True,record_38
32582,32583,2,82 0A,130,SET_VOLUME,,,False,
32584,32585,2,80 80,128,SET_TEMPO,,,False,
32586,32587,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32588,32589,2,84 06,132,SET_TRANSPOSE,,,False,
32590,32591,2,00 0A,0,REST,,,False,
32592,32593,2,2D 09,45,NOTE,,,False,
32594,32595,2,2D 09,45,NOTE,,,False,
32596,32597,2,2A 09,42,NOTE,,,False,
32598,32599,2,27 09,39,NOTE,,,False,
32600,32601,2,24 09,36,NOTE,,,False,
32602,32603,2,21 09,33,NOTE,,,False,
32604,32605,2,00 44,0,REST,,,False,
32606,32607,2,00 0A,0,REST,,,False,
32608,32609,2,00 00,0,CHAIN,,,False,
32610,32612,3,9D FC 6A,157,SET_VOICE,,,True,record_39;record_41;record_43;record_45
32613,32614,2,80 A0,128,SET_TEMPO,,,False,
32615,32616,2,A1 F0,161,YM_CARRIER_TL_DELTA,,,False,
32617,32619,3,A4 08 D0,164,VAR_LOAD,,,False,
32620,32621,2,0F B9,15,NOTE,,,False,
32622,32623,2,0F B9,15,NOTE,,,False,
32624,32625,2,0F B9,15,NOTE,,,False,
32626,32627,2,0F B9,15,NOTE,,,False,
32628,32629,2,0F B9,15,NOTE,,,False,
32630,32631,2,0F B9,15,NOTE,,,False,
32632,32633,2,0F B9,15,NOTE,,,False,
32634,32635,2,0F B9,15,NOTE,,,False,
32636,32637,2,0F B9,15,NOTE,,,False,
32638,32639,2,0F B9,15,NOTE,,,False,
32640,32641,2,0F B9,15,NOTE,,,False,
32642,32643,2,0F B9,15,NOTE,,,False,
32644,32645,2,0F B9,15,NOTE,,,False,
32646,32647,2,0F B9,15,NOTE,,,False,
32648,32649,2,0F B9,15,NOTE,,,False,
32650,32651,2,0F 39,15,NOTE,,,False,
32652,32653,2,00 00,0,CHAIN,,,False,
32654,32656,3,9D FC 6A,157,SET_VOICE,,,True,record_40;record_42;record_44;record_46
32657,32658,2,80 A0,128,SET_TEMPO,,,False,
32659,32660,2,00 01,0,REST,,,False,
32661,32662,2,00 00,0,CHAIN,,,False,
32663,32665,3,9D F8 6B,157,SET_VOICE,,,True,record_47
32666,32667,2,80 C0,128,SET_TEMPO,,,False,
32668,32669,2,82 09,130,SET_VOLUME,,,False,
32670,32671,2,41 49,65,NOTE,,,False,
32672,32673,2,4C 09,76,NOTE,,,False,
32674,32675,2,4B 02,75,NOTE,,,False,
32676,32677,2,00 00,0,CHAIN,,,False,
32678,32680,3,9D F8 6B,157,SET_VOICE,,,True,record_48
32681,32682,2,80 C0,128,SET_TEMPO,,,False,
32683,32684,2,82 09,130,SET_VOLUME,,,False,
32685,32686,2,41 49,65,NOTE,,,False,
32687,32688,2,4C 09,76,NOTE,,,False,
32689,32690,2,4B 02,75,NOTE,,,False,
32691,32692,2,00 00,0,CHAIN,,,False,
32693,32695,3,9D 34 72,157,SET_VOICE,,,True,record_29
32696,32697,2,80 99,128,SET_TEMPO,,,False,
32698,32699,2,82 0D,130,SET_VOLUME,,,False,
32700,32701,2,00 0A,0,REST,,,False,
32702,32703,2,1F 09,31,NOTE,,,False,
32704,32705,2,00 0A,0,REST,,,False,
32706,32707,2,13 49,19,NOTE,,,False,
32708,32709,2,00 0A,0,REST,,,False,
32710,32711,2,1F 0A,31,NOTE,,,False,
32712,32713,2,00 00,0,CHAIN,,,False,
32714,32716,3,9D 34 72,157,SET_VOICE,,,True,record_30
32717,32718,2,80 99,128,SET_TEMPO,,,False,
32719,32720,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32721,32722,2,12 3A,18,NOTE,,,False,
32723,32724,2,00 09,0,REST,,,False,
32725,32726,2,13 0A,19,NOTE,,,False,
32727,32728,2,13 0A,19,NOTE,,,False,
32729,32730,2,00 04,0,REST,,,False,
32731,32732,2,00 00,0,CHAIN,,,False,
32733,32735,3,9D A4 6B,157,SET_VOICE,,,True,record_57
32736,32737,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32738,32739,2,00 4A,0,REST,,,False,
32740,32741,2,1C 14,28,NOTE,,,False,
32742,32743,2,00 00,0,CHAIN,,,False,
32744,32746,3,9D A4 6B,157,SET_VOICE,,,True,record_58
32747,32748,2,82 09,130,SET_VOLUME,,,False,
32749,32750,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32751,32752,2,1C 4A,28,NOTE,,,False,
32753,32754,2,00 04,0,REST,,,False,
32755,32756,2,00 00,0,CHAIN,,,False,
32757,32759,3,9D A4 6B,157,SET_VOICE,,,True,record_59
32760,32761,2,A0 01,160,YM_FREQ_OFFSET,,,False,
32762,32763,2,00 4A,0,REST,,,False,
32764,32765,2,1E 14,30,NOTE,,,False,
32766,32767,2,00 00,0,CHAIN,,,False,
32768,32770,3,9D A4 6B,157,SET_VOICE,,,True,record_60
32771,32772,2,82 09,130,SET_VOLUME,,,False,
32773,32774,2,1E 4A,30,NOTE,,,False,
32775,32776,2,00 04,0,REST,,,False,
32777,32778,2,00 00,0,CHAIN,,,False,
32779,32781,3,9D A4 6B,157,SET_VOICE,,,True,record_61
32782,32783,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32784,32785,2,00 4A,0,REST,,,False,
32786,32787,2,1F 14,31,NOTE,,,False,
32788,32789,2,00 00,0,CHAIN,,,False,
32790,32792,3,9D A4 6B,157,SET_VOICE,,,True,record_62
32793,32794,2,82 09,130,SET_VOLUME,,,False,
32795,32796,2,1F 4A,31,NOTE,,,False,
32797,32798,2,00 04,0,REST,,,False,
32799,32800,2,00 00,0,CHAIN,,,False,
32801,32803,3,9D A4 6B,157,SET_VOICE,,,True,record_63
32804,32805,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32806,32807,2,00 4A,0,REST,,,False,
32808,32809,2,22 14,34,NOTE,,,False,
32810,32811,2,00 00,0,CHAIN,,,False,
32812,32814,3,9D A4 6B,157,SET_VOICE,,,True,record_64
32815,32816,2,A0 02,160,YM_FREQ_OFFSET,,,False,
32817,32818,2,82 09,130,SET_VOLUME,,,False,
32819,32820,2,22 4A,34,NOTE,,,False,
32821,32822,2,00 04,0,REST,,,False,
32823,32824,2,00 00,0,CHAIN,,,False,
32825,32827,3,9D A8 6A,157,SET_VOICE,,,True,record_75
32828,32830,3,9E 1E 6D,158,YM_LOAD_ENV,,,False,
32831,32832,2,82 05,130,SET_VOLUME,,,False,
32833,32834,2,80 B0,128,SET_TEMPO,,,False,
32835,32836,2,2C 0A,44,NOTE,,,False,
32837,32838,2,00 09,0,REST,,,False,
32839,32840,2,00 04,0,REST,,,False,
32841,32842,2,00 00,0,CHAIN,,,False,
32843,32845,3,9D A8 6A,157,SET_VOICE,,,True,record_76
32846,32847,2,82 07,130,SET_VOLUME,,,False,
32848,32849,2,80 B0,128,SET_TEMPO,,,False,
32850,32851,2,00 0A,0,REST,,,False,
32852,32853,2,20 09,32,NOTE,,,False,
32854,32855,2,00 04,0,REST,,,False,
32856,32857,2,00 00,0,CHAIN,,,False,
32858,32860,3,9D 1E 6D,157,SET_VOICE,,,True,record_77
32861,32863,3,9E 1E 6D,158,YM_LOAD_ENV,,,False,
32864,32865,2,82 0D,130,SET_VOLUME,,,False,
32866,32867,2,B2 05,178,VAR_CLASSIFY_LOAD,,,False,
32868,32869,2,AB 3F,171,REG_AND,,,False,
32870,32871,2,B0 03,176,VAR_STORE,,,False,
32872,32873,2,2D 03,45,NOTE,,,False,
32874,32875,2,00 00,0,CHAIN,,,False,
32876,32878,3,9D 1E 6D,157,SET_VOICE,,,True,record_78
32879,32880,2,82 0A,130,SET_VOLUME,,,False,
32881,32882,2,B2 05,178,VAR_CLASSIFY_LOAD,,,False,
32883,32884,2,AB 3F,171,REG_AND,,,False,
32885,32886,2,B0 03,176,VAR_STORE,,,False,
32887,32888,2,2D 03,45,NOTE,,,False,
32889,32890,2,00 00,0,CHAIN,,,False,
32891,32893,3,9D 6A 6F,157,SET_VOICE,,,True,record_67;record_69;record_71;record_73
32894,32896,3,9E 6A 6F,158,YM_LOAD_ENV,,,False,
32897,32898,2,A3 64,163,YM_VOL_ENV_SUB,,,False,
32899,32900,2,80 A0,128,SET_TEMPO,,,False,
32901,32902,2,A1 F0,161,YM_CARRIER_TL_DELTA,,,False,
32903,32905,3,A4 08 E0,164,VAR_LOAD,,,False,
32906,32907,2,30 89,48,NOTE,,,False,
32908,32909,2,30 89,48,NOTE,,,False,
32910,32911,2,30 89,48,NOTE,,,False,
32912,32913,2,30 89,48,NOTE,,,False,
32914,32915,2,30 89,48,NOTE,,,False,
32916,32917,2,30 89,48,NOTE,,,False,
32918,32919,2,30 89,48,NOTE,,,False,
32920,32921,2,30 89,48,NOTE,,,False,
32922,32923,2,30 89,48,NOTE,,,False,
32924,32925,2,30 89,48,NOTE,,,False,
32926,32927,2,30 89,48,NOTE,,,False,
32928,32929,2,30 89,48,NOTE,,,False,
32930,32931,2,30 89,48,NOTE,,,False,
32932,32933,2,30 89,48,NOTE,,,False,
32934,32935,2,30 89,48,NOTE,,,False,
32936,32937,2,30 09,48,NOTE,,,False,
32938,32939,2,00 00,0,CHAIN,,,False,
32940,32942,3,9D 6A 6F,157,SET_VOICE,,,True,record_68;record_70;record_72;record_74
32943,32944,2,80 A0,128,SET_TEMPO,,,False,
32945,32946,2,A1 F0,161,YM_CARRIER_TL_DELTA,,,False,
32947,32948,2,A3 64,163,YM_VOL_ENV_SUB,,,False,
32949,32951,3,A4 08 E0,164,VAR_LOAD,,,False,
32952,32953,2,31 89,49,NOTE,,,False,
32954,32955,2,31 89,49,NOTE,,,False,
32956,32957,2,31 89,49,NOTE,,,False,
32958,32959,2,31 89,49,NOTE,,,False,
32960,32961,2,31 89,49,NOTE,,,False,
32962,32963,2,31 89,49,NOTE,,,False,
32964,32965,2,31 89,49,NOTE,,,False,
32966,32967,2,31 89,49,NOTE,,,False,
32968,32969,2,31 89,49,NOTE,,,False,
32970,32971,2,31 89,49,NOTE,,,False,
32972,32973,2,31 89,49,NOTE,,,False,
32974,32975,2,31 89,49,NOTE,,,False,
32976,32977,2,31 89,49,NOTE,,,False,
32978,32979,2,31 89,49,NOTE,,,False,
32980,32981,2,31 89,49,NOTE,,,False,
32982,32983,2,31 09,49,NOTE,,,False,
32984,32985,2,00 00,0,CHAIN,,,False,
32995,32997,3,9D C6 6D,157,SET_VOICE,,,True,record_65
32998,32999,2,80 A8,128,SET_TEMPO,,,False,
33000,33001,2,35 09,53,NOTE,,,False,
33002,33003,2,00 09,0,REST,,,False,
33004,33005,2,38 09,56,NOTE,,,False,
33006,33007,2,00 09,0,REST,,,False,
33008,33009,2,3B 09,59,NOTE,,,False,
33010,33011,2,00 09,0,REST,,,False,
33012,33013,2,38 09,56,NOTE,,,False,
33014,33015,2,00 09,0,REST,,,False,
33016,33018,3,A4 08 E2,164,VAR_LOAD,,,False,
33019,33020,2,8E 02,142,PUSH_SEQ_EXT,,,False,
33021,33022,2,35 09,53,NOTE,,,False,
33023,33024,2,00 09,0,REST,,,False,
33025,33026,2,38 09,56,NOTE,,,False,
33027,33028,2,00 09,0,REST,,,False,
33029,33030,2,3B 09,59,NOTE,,,False,
33031,33032,2,00 09,0,REST,,,False,
33033,33034,2,38 09,56,NOTE,,,False,
33035,33036,2,00 09,0,REST,,,False,
33037,33038,2,8F 00,143,POP_SEQ,,,False,
33039,33040,2,00 00,0,CHAIN,,,False,
33041,33043,3,9D C6 6D,157,SET_VOICE,,,True,record_66
33044,33045,2,80 A8,128,SET_TEMPO,,,False,
33046,33047,2,00 03,0,REST,,,False,
33048,33049,2,4B 09,75,NOTE,,,False,
33050,33051,2,00 09,0,REST,,,False,
33052,33053,2,53 09,83,NOTE,,,False,
33054,33055,2,00 09,0,REST,,,False,
33056,33058,3,A4 08 EC,164,VAR_LOAD,,,False,
33059,33060,2,47 09,71,NOTE,,,False,
33061,33062,2,00 09,0,REST,,,False,
33063,33064,2,4B 09,75,NOTE,,,False,
33065,33066,2,00 09,0,REST,,,False,
33067,33068,2,4B 09,75,NOTE,,,False,
33069,33070,2,00 09,0,REST,,,False,
33071,33072,2,53 09,83,NOTE,,,False,
33073,33074,2,00 09,0,REST,,,False,
33075,33076,2,47 09,71,NOTE,,,False,
33077,33078,2,00 09,0,REST,,,False,
33079,33080,2,4B 09,75,NOTE,,,False,
33081,33082,2,00 09,0,REST,,,False,
33083,33084,2,4B 09,75,NOTE,,,False,
33085,33086,2,00 09,0,REST,,,False,
33087,33088,2,53 09,83,NOTE,,,False,
33089,33090,2,00 09,0,REST,,,False,
33091,33092,2,00 00,0,CHAIN,,,False,
33093,33095,3,9D C2 6E,157,SET_VOICE,,,True,record_49
33096,33097,2,80 65,128,SET_TEMPO,,,False,
33098,33099,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33100,33101,2,84 FD,132,SET_TRANSPOSE,,,False,
33102,33103,2,2C 0A,44,NOTE,,,False,
33104,33105,2,00 49,0,REST,,,False,
33106,33107,2,2D 0A,45,NOTE,,,False,
33108,33109,2,00 49,0,REST,,,False,
33110,33111,2,2A 0A,42,NOTE,,,False,
33112,33113,2,00 49,0,REST,,,False,
33114,33115,2,27 0A,39,NOTE,,,False,
33116,33117,2,00 49,0,REST,,,False,
33118,33119,2,19 04,25,NOTE,,,False,
33120,33121,2,00 00,0,CHAIN,,,False,
33122,33124,3,9D C2 6E,157,SET_VOICE,,,True,record_50
33125,33126,2,80 65,128,SET_TEMPO,,,False,
33127,33128,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33129,33130,2,84 FD,132,SET_TRANSPOSE,,,False,
33131,33132,2,00 09,0,REST,,,False,
33133,33134,2,2F 0A,47,NOTE,,,False,
33135,33136,2,00 49,0,REST,,,False,
33137,33138,2,2C 0A,44,NOTE,,,False,
33139,33140,2,00 49,0,REST,,,False,
33141,33142,2,28 0A,40,NOTE,,,False,
33143,33144,2,00 0A,0,REST,,,False,
33145,33146,2,00 03,0,REST,,,False,
33147,33148,2,00 00,0,CHAIN,,,False,
33149,33151,3,9D C2 6E,157,SET_VOICE,,,True,record_51
33152,33153,2,80 70,128,SET_TEMPO,,,False,
33154,33155,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33156,33157,2,2C 0A,44,NOTE,,,False,
33158,33159,2,00 49,0,REST,,,False,
33160,33161,2,2D 0A,45,NOTE,,,False,
33162,33163,2,00 49,0,REST,,,False,
33164,33165,2,2A 0A,42,NOTE,,,False,
33166,33167,2,00 49,0,REST,,,False,
33168,33169,2,27 0A,39,NOTE,,,False,
33170,33171,2,00 49,0,REST,,,False,
33172,33173,2,19 04,25,NOTE,,,False,
33174,33175,2,00 00,0,CHAIN,,,False,
33176,33178,3,9D C2 6E,157,SET_VOICE,,,True,record_52
33179,33180,2,80 70,128,SET_TEMPO,,,False,
33181,33182,2,82 0D,130,SET_VOLUME,,,False,
33183,33184,2,00 09,0,REST,,,False,
33185,33186,2,2F 0A,47,NOTE,,,False,
33187,33188,2,00 49,0,REST,,,False,
33189,33190,2,2C 0A,44,NOTE,,,False,
33191,33192,2,00 49,0,REST,,,False,
33193,33194,2,28 0A,40,NOTE,,,False,
33195,33196,2,00 0A,0,REST,,,False,
33197,33198,2,00 03,0,REST,,,False,
33199,33200,2,00 00,0,CHAIN,,,False,
33201,33203,3,9D C2 6E,157,SET_VOICE,,,True,record_53
33204,33205,2,80 75,128,SET_TEMPO,,,False,
33206,33207,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33208,33209,2,84 03,132,SET_TRANSPOSE,,,False,
33210,33211,2,2C 0A,44,NOTE,,,False,
33212,33213,2,00 49,0,REST,,,False,
33214,33215,2,2D 0A,45,NOTE,,,False,
33216,33217,2,00 49,0,REST,,,False,
33218,33219,2,2A 0A,42,NOTE,,,False,
33220,33221,2,00 49,0,REST,,,False,
33222,33223,2,27 0A,39,NOTE,,,False,
33224,33225,2,00 49,0,REST,,,False,
33226,33227,2,19 04,25,NOTE,,,False,
33228,33229,2,00 00,0,CHAIN,,,False,
33230,33232,3,9D C2 6E,157,SET_VOICE,,,True,record_54
33233,33234,2,80 75,128,SET_TEMPO,,,False,
33235,33236,2,82 0D,130,SET_VOLUME,,,False,
33237,33238,2,84 03,132,SET_TRANSPOSE,,,False,
33239,33240,2,00 09,0,REST,,,False,
33241,33242,2,2F 0A,47,NOTE,,,False,
33243,33244,2,00 49,0,REST,,,False,
33245,33246,2,2C 0A,44,NOTE,,,False,
33247,33248,2,00 49,0,REST,,,False,
33249,33250,2,28 0A,40,NOTE,,,False,
33251,33252,2,00 0A,0,REST,,,False,
33253,33254,2,00 03,0,REST,,,False,
33255,33256,2,00 00,0,CHAIN,,,False,
33257,33259,3,9D C2 6E,157,SET_VOICE,,,True,record_55
33260,33261,2,80 80,128,SET_TEMPO,,,False,
33262,33263,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33264,33265,2,84 06,132,SET_TRANSPOSE,,,False,
33266,33267,2,2C 0A,44,NOTE,,,False,
33268,33269,2,00 49,0,REST,,,False,
33270,33271,2,2D 0A,45,NOTE,,,False,
33272,33273,2,00 49,0,REST,,,False,
33274,33275,2,2A 0A,42,NOTE,,,False,
33276,33277,2,00 49,0,REST,,,False,
33278,33279,2,27 0A,39,NOTE,,,False,
33280,33281,2,00 49,0,REST,,,False,
33282,33283,2,19 04,25,NOTE,,,False,
33284,33285,2,00 00,0,CHAIN,,,False,
33286,33288,3,9D C2 6E,157,SET_VOICE,,,True,record_56
33289,33290,2,80 80,128,SET_TEMPO,,,False,
33291,33292,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33293,33294,2,84 06,132,SET_TRANSPOSE,,,False,
33295,33296,2,00 09,0,REST,,,False,
33297,33298,2,00 0A,0,REST,,,False,
33299,33300,2,00 49,0,REST,,,False,
33301,33302,2,00 0A,0,REST,,,False,
33303,33304,2,00 49,0,REST,,,False,
33305,33306,2,00 0A,0,REST,,,False,
33307,33308,2,00 0A,0,REST,,,False,
33309,33310,2,00 03,0,REST,,,False,
33311,33312,2,00 00,0,CHAIN,,,False,
33313,33315,3,9D 26 6B,157,SET_VOICE,,,True,record_81
33316,33317,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33318,33319,2,84 FD,132,SET_TRANSPOSE,,,False,
33320,33321,2,1C 43,28,NOTE,,,False,
33322,33323,2,00 00,0,CHAIN,,,False,
33324,33326,3,9D 26 6B,157,SET_VOICE,,,True,record_82
33327,33328,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33329,33330,2,84 FD,132,SET_TRANSPOSE,,,False,
33331,33332,2,14 43,20,NOTE,,,False,
33333,33334,2,00 00,0,CHAIN,,,False,
33335,33337,3,9D 26 6B,157,SET_VOICE,,,True,record_83
33338,33339,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33340,33341,2,1C 44,28,NOTE,,,False,
33342,33343,2,00 00,0,CHAIN,,,False,
33344,33346,3,9D 26 6B,157,SET_VOICE,,,True,record_84
33347,33348,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33349,33350,2,14 44,20,NOTE,,,False,
33351,33352,2,00 00,0,CHAIN,,,False,
33353,33355,3,9D 26 6B,157,SET_VOICE,,,True,record_85
33356,33357,2,84 03,132,SET_TRANSPOSE,,,False,
33358,33359,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33360,33361,2,1C 44,28,NOTE,,,False,
33362,33363,2,00 00,0,CHAIN,,,False,
33364,33366,3,9D 26 6B,157,SET_VOICE,,,True,record_86
33367,33368,2,84 03,132,SET_TRANSPOSE,,,False,
33369,33370,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33371,33372,2,14 44,20,NOTE,,,False,
33373,33374,2,00 00,0,CHAIN,,,False,
33375,33377,3,9D 26 6B,157,SET_VOICE,,,True,record_87
33378,33379,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33380,33381,2,84 06,132,SET_TRANSPOSE,,,False,
33382,33383,2,1C 44,28,NOTE,,,False,
33384,33385,2,00 00,0,CHAIN,,,False,
33386,33388,3,9D 26 6B,157,SET_VOICE,,,True,record_88
33389,33390,2,A0 02,160,YM_FREQ_OFFSET,,,False,
